,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WRank,WSchool,WTeam_Name,WConference,WWinsKP,WLossesKP,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LRank,LSchool,LTeam_Name,LConference,LWinsKP,LLossesKP,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank,WinsKP,LossesKP,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
24,2016_1124_1151,0.5,1124,1151,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,-1.0,-6,6,0.0126656534,0.0125577154,-0.0053475936,1.34375,3.125,0.625,0.375,-0.78125,1.96875,38,Baylor,baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,-42,-5,3,0.09260000000000002,10.800000000000011,-108,4.799999999999997,96,0.20000000000000284,-7,-0.05800000000000001,64,0.18549999999999994,-154,0.29999999999999716,-17,-6.5,-277,-0.11949999999999994,130
25,2016_1138_1151,0.5,1138,1151,2016,0.6666666667,19,14,0.43425076450000005,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,-7.020833333,-8,9,-0.0163665195,-0.0258547765,-0.0232186115,3.38068182,-1.42329545,1.63068182,-0.616477273,-1.265151515,3.83522727,148,Buffalo,buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.057999999999999996,54,0.5531,100,106.0,61,104.0,194,0.5635,108,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,68,-9,7,-0.1956,-4.0,73,3.6999999999999886,64,5.8999999999999915,-237,-0.04500000000000001,39,0.06990000000000002,-82,1.0999999999999943,-40,-1.5,-87,0.014500000000000068,-28
26,2016_1139_1151,0.5,1139,1151,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,1.7318548390000001,-6,5,0.0150479521,0.0256160434,-0.0011763263,0.98185484,0.38608871,-1.96169355,-0.569556452,-1.39516129,2.46572581,46,Butler,butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022000000000000002,228,0.5968,76,104.3,131,100.8,40,0.4172,283,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,-34,-6,4,0.07469999999999999,8.900000000000006,-102,4.299999999999997,81,1.5,-81,-0.125,213,0.11359999999999998,-106,-0.6000000000000085,30,-4.700000000000003,-241,-0.13179999999999992,147
27,2016_1143_1151,0.5,1143,1151,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,0.403409091,-4,5,0.0103077559,0.007643695799999999,-0.07621006450000001,4.53219697,-0.99905303,0.02462121,-3.222537879,0.06818181799999999,3.22916667,32,California,california,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059000000000000004,304,0.6218,58,106.2,52,101.7,73,0.4541,237,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,-48,-6,4,0.10550000000000004,4.6000000000000085,-71,-1.3000000000000114,-12,1.7999999999999972,-91,-0.162,289,0.1386,-124,1.2999999999999972,-49,-3.799999999999997,-208,-0.09489999999999993,101
28,2016_1112_1153,0.5,1112,1153,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,1.89962121,3,-2,0.0542573348,0.0373411649,0.0190013895,0.86742424,-0.95359848,1.75568182,-3.0284090910000003,-1.024621212,2.58712121,14,Arizona,arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,-13,2,-2,0.04469999999999996,7.5,-71,2.9000000000000057,28,2.700000000000003,-134,0.037000000000000005,-83,0.045700000000000074,-29,0.6000000000000085,-33,-1.0,-42,-0.07429999999999998,73
29,2016_1114_1153,0.5,1114,1153,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-0.377016129,5,-6,0.0294757775,0.0418756615,0.030587307799999998,-6.47177419,-2.56552419,-0.83669355,-1.6471774190000001,-2.747983871,2.63306452,45,Arkansas Little Rock,arkansas little rock,SB,22,3,,0.8197,107.0,109,93.8,17,64.3,341,0.039,87,0.4729,197,102.7,219,103.7,174,0.5314,154,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,18,3,-4,-0.03290000000000004,-1.0999999999999943,22,1.0,7,-2.299999999999997,44,0.088,-202,-0.07289999999999996,88,-1.5999999999999943,90,1.1000000000000085,62,0.0706,-74
30,2016_1122_1153,0.5,1122,1153,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-12.67613636,-6,7,0.0319122794,0.0034183431,-0.0337005304,-3.49621212,-2.58996212,3.48295455,-1.0284090909999999,-3.054924242,2.01136364,242,Austin Peay,austin peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,215,-7,9,-0.5184,-6.299999999999997,118,15.299999999999997,255,4.0,-188,0.055,-131,-0.09189999999999993,109,0.20000000000000284,-13,3.6000000000000085,208,0.08299999999999996,-85
31,2016_1124_1153,0.5,1124,1153,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-3.625,-1,1,0.035750469900000005,0.028363792999999998,0.0233967583,-2.59375,1.625,1.75,-0.21875,-1.84375,3.78125,38,Baylor,baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,11,-1,0,-0.022199999999999998,9.300000000000011,-76,9.400000000000006,141,0.8000000000000114,-35,0.094,-210,0.12290000000000001,-81,0.9000000000000057,-45,-3.5999999999999943,-108,-0.031299999999999994,38
32,2016_1138_1153,0.5,1138,1153,2016,0.6666666667,19,14,0.43425076450000005,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-9.645833332999999,-3,4,0.006718297,-0.0100486989,0.0055257404000000005,-0.55681818,-2.92329545,2.75568182,-1.2102272729999999,-2.327651515,5.64772727,148,Buffalo,buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.057999999999999996,54,0.5531,100,106.0,61,104.0,194,0.5635,108,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,121,-5,4,-0.3104,-5.5,105,8.299999999999997,109,6.5,-265,0.107,-235,0.007300000000000084,-9,1.7000000000000028,-68,1.4000000000000057,82,0.10270000000000001,-120
33,2016_1139_1153,0.5,1139,1153,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-0.893145161,-1,0,0.0381327686,0.041422121,0.0275680256,-2.95564516,-1.11391129,-0.83669355,-1.163306452,-2.45766129,4.27822581,46,Butler,butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022000000000000002,228,0.5968,76,104.3,131,100.8,40,0.4172,283,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,19,-2,1,-0.040100000000000025,7.400000000000006,-70,8.900000000000006,126,2.1000000000000085,-109,0.027,-61,0.051000000000000045,-33,0.0,2,-1.7999999999999972,-72,-0.04359999999999997,55
34,2016_1143_1153,0.5,1143,1153,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-2.221590909,1,0,0.0333925724,0.0234497734,-0.047465712599999994,0.59469697,-2.49905303,1.14962121,-3.816287879,-0.994318182,5.04166667,32,California,california,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059000000000000004,304,0.6218,58,106.2,52,101.7,73,0.4541,237,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,5,-2,1,-0.009299999999999975,3.1000000000000085,-39,3.299999999999997,33,2.4000000000000057,-119,-0.010000000000000002,15,0.07600000000000007,-51,1.9000000000000057,-77,-0.8999999999999915,-39,-0.006699999999999984,9
35,2016_1151_1153,0.5,1151,1153,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,-2.625,5,-5,0.0230848165,0.0158060776,0.0287443519,-3.9375,-1.5,1.125,-0.59375,-1.0625,1.8125,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,53,4,-3,-0.11480000000000001,-1.5,32,4.6000000000000085,45,0.6000000000000085,-28,0.15200000000000002,-274,-0.06259999999999993,73,0.6000000000000085,-28,2.9000000000000057,169,0.08819999999999995,-92
36,2016_1112_1160,0.5,1112,1160,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,7.46212121,4,-3,0.0605443811,-0.0067753638,-0.0140336363,-2.07007576,1.04640152,-0.65056818,-0.278409091,-0.243371212,-0.50662879,14,Arizona,arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-49,2,-2,0.13229999999999997,9.099999999999994,-105,-0.3999999999999915,-7,-0.6000000000000085,31,-0.062,135,-0.015699999999999936,7,-1.5999999999999943,51,-0.9000000000000057,-35,-0.05449999999999999,49
37,2016_1114_1160,0.5,1114,1160,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,5.185483871000001,6,-7,0.035762823799999996,-0.0022408672,-0.0024477179999999998,-9.40927419,-0.56552419,-3.24294355,1.1028225809999999,-1.966733871,-0.46068548,45,Arkansas Little Rock,arkansas little rock,SB,22,3,,0.8197,107.0,109,93.8,17,64.3,341,0.039,87,0.4729,197,102.7,219,103.7,174,0.5314,154,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-18,3,-4,0.05469999999999997,0.5,-12,-2.299999999999997,-28,-5.6000000000000085,209,-0.011000000000000003,16,-0.13429999999999997,124,-3.799999999999997,174,1.2000000000000028,69,0.09039999999999998,-98
38,2016_1122_1160,0.5,1122,1160,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,-7.1136363639999995,-5,6,0.0381993257,-0.0406981856,-0.0667355562,-6.43371212,-0.58996212,1.07670455,1.7215909090000001,-2.273674242,-1.08238636,242,Austin Peay,austin peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,179,-7,9,-0.4308,-4.700000000000003,84,12.0,220,0.6999999999999886,-23,-0.044000000000000004,87,-0.15329999999999994,145,-2.0,71,3.700000000000003,215,0.10279999999999995,-109
39,2016_1124_1160,0.5,1124,1160,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,1.9375,0,0,0.0420375162,-0.0157527357,-0.0096382675,-5.53125,3.625,-0.65625,2.53125,-1.0625,0.6875,38,Baylor,baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-25,-1,0,0.06540000000000001,10.900000000000006,-110,6.1000000000000085,106,-2.5,130,-0.0050000000000000044,8,0.0615,-45,-1.2999999999999972,39,-3.5,-101,-0.01150000000000001,14
40,2016_1138_1160,0.5,1138,1160,2016,0.6666666667,19,14,0.43425076450000005,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,-4.083333333,-2,3,0.013005343300000001,-0.0541652276,-0.0275092854,-3.49431818,-0.92329545,0.34943182,1.539772727,-1.546401515,2.55397727,148,Buffalo,buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.057999999999999996,54,0.5531,100,106.0,61,104.0,194,0.5635,108,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,85,-5,4,-0.2228,-3.9000000000000057,71,5.0,74,3.1999999999999886,-100,0.007999999999999993,-17,-0.054099999999999926,27,-0.5,16,1.5,89,0.1225,-144
41,2016_1139_1160,0.5,1139,1160,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,4.6693548389999995,0,-1,0.0444198149,-0.0026944077,-0.005467000200000001,-5.89314516,0.88608871,-3.24294355,1.5866935480000002,-1.67641129,1.18447581,46,Butler,butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022000000000000002,228,0.5968,76,104.3,131,100.8,40,0.4172,283,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-17,-2,1,0.04749999999999999,9.0,-104,5.6000000000000085,91,-1.2000000000000028,56,-0.07200000000000001,157,-0.010399999999999965,3,-2.200000000000003,86,-1.7000000000000028,-65,-0.023799999999999988,31
42,2016_1143_1160,0.5,1143,1160,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,3.3409090910000003,2,-1,0.0396796187,-0.0206667553,-0.0805007384,-2.34280303,-0.49905303,-1.25662879,-1.066287879,-0.213068182,1.94791667,32,California,california,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059000000000000004,304,0.6218,58,106.2,52,101.7,73,0.4541,237,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-31,-2,1,0.07830000000000004,4.700000000000003,-73,0.0,-2,-0.9000000000000057,46,-0.10900000000000001,233,0.014600000000000057,-15,-0.29999999999999716,7,-0.7999999999999972,-32,0.0131,-15
43,2016_1151_1160,0.5,1151,1160,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,2.9375,6,-6,0.0293718628,-0.028310451099999998,-0.0042906739,-6.875,0.5,-1.28125,2.15625,-0.28125,-1.28125,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,17,4,-3,-0.027200000000000002,0.09999999999999432,-2,1.3000000000000114,10,-2.700000000000003,137,0.053000000000000005,-56,-0.12399999999999994,109,-1.5999999999999943,56,3.0,176,0.10799999999999993,-116
44,2016_1153_1160,0.5,1153,1160,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,5.5625,1,-1,0.0062870463,-0.044116528700000004,-0.0330350258,-2.9375,2.0,-2.40625,2.75,0.78125,-3.09375,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-36,0,0,0.08760000000000001,1.5999999999999943,-34,-3.299999999999997,-35,-3.3000000000000114,165,-0.099,218,-0.06140000000000001,36,-2.200000000000003,84,0.09999999999999432,7,0.019799999999999984,-24
45,2016_1112_1163,0.5,1112,1163,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,1.8885918000000002,1,-2,0.0223717319,0.0204410655,-0.0636975124,3.71301248,0.66221034,1.70053476,-0.796791444,-0.24153297699999998,0.21212121,14,Arizona,arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,23,Connecticut,connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,-9,3,-2,0.02829999999999988,7.099999999999994,-65,3.6000000000000085,30,2.0,-102,0.052000000000000005,-105,0.02429999999999999,-12,0.10000000000000853,-11,-0.7000000000000028,-28,-0.09160000000000001,85
46,2016_1114_1163,0.5,1114,1163,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-0.388045539,3,-6,-0.0024098254,0.0249755621,-0.0521115941,-3.62618595,-0.94971537,-0.89184061,0.584440228,-1.9648956359999998,0.25806452,45,Arkansas Little Rock,arkansas little rock,SB,22,3,,0.8197,107.0,109,93.8,17,64.3,341,0.039,87,0.4729,197,102.7,219,103.7,174,0.5314,154,23,Connecticut,connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,22,4,-4,-0.04930000000000012,-1.5,28,1.7000000000000028,9,-3.0,76,0.10300000000000001,-224,-0.09430000000000005,105,-2.0999999999999943,112,1.4000000000000057,76,0.05329999999999996,-62
47,2016_1122_1163,0.5,1122,1163,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-12.68716577,-8,7,2.6700000000000002e-05,-0.013481756299999998,-0.11639943230000001,-0.65062388,-0.9741533000000001,3.42780749,1.2032085559999999,-2.271836007,-0.36363636,242,Austin Peay,austin peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,23,Connecticut,connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,219,-6,9,-0.5348000000000002,-6.700000000000003,124,16.0,257,3.299999999999997,-156,0.07,-153,-0.11330000000000001,126,-0.29999999999999716,9,3.9000000000000057,222,0.06569999999999993,-73
48,2016_1124_1163,0.5,1124,1163,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-3.63602941,-3,1,0.003864867,0.011463693600000002,-0.0593021436,0.25183824,3.24080882,1.69485294,2.0128676469999998,-1.060661765,1.40625,38,Baylor,baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,23,Connecticut,connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,15,0,0,-0.03860000000000008,8.900000000000006,-70,10.100000000000009,143,0.10000000000000853,-3,0.109,-232,0.10149999999999992,-64,0.4000000000000057,-23,-3.299999999999997,-94,-0.04860000000000003,50
49,2016_1138_1163,0.5,1138,1163,2016,0.6666666667,19,14,0.43425076450000005,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-9.656862743,-5,4,-0.0251673059,-0.0269487983,-0.0771731615,2.28877006,-1.30748663,2.70053476,1.021390374,-1.54456328,3.27272727,148,Buffalo,buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.057999999999999996,54,0.5531,100,106.0,61,104.0,194,0.5635,108,23,Connecticut,connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,125,-4,4,-0.3268000000000001,-5.900000000000006,111,9.0,111,5.799999999999997,-233,0.122,-257,-0.014100000000000001,8,1.2000000000000028,-46,1.7000000000000028,96,0.08539999999999998,-108
