,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WTeam_Name,WRank,WSchool,WConference,Wins_y,Losses_y,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LTeam_Name,LRank,LSchool,LConference,LWinsKP,Losses,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank
31,2016_1138_1160,0.5,1138,1160,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,-4.0833333333,-2,3,0.013005343300000085,-0.054165227599999984,-0.02750928539999997,-3.4943181800000005,-0.9232954499999996,0.3494318199999995,1.5397727270000008,-1.546401515,2.5539772700000007,buffalo,148,Buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.058,54,0.5531,100,106.0,61,104.0,194,0.5635,108,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,85
32,2016_1139_1160,0.5,1139,1160,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.774193548,3.35483871,19.90322581,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,4.6693548389999995,0,-1,0.044419814899999965,-0.002694407700000012,-0.005467000200000015,-5.893145160000002,0.8860887099999992,-3.24294355,1.5866935479999995,-1.67641129,1.1844758099999986,butler,46,Butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022,228,0.5968,76,104.3,131,100.8,40,0.4172,283,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-17
33,2016_1143_1160,0.5,1143,1160,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,3.3409090910000003,2,-1,0.03967961869999997,-0.02066675530000001,-0.08050073839999994,-2.342803029999999,-0.4990530300000007,-1.2566287900000006,-1.066287879,-0.21306818199999975,1.9479166700000012,california,32,California,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059,304,0.6218,58,106.2,52,101.7,73,0.4541,237,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-31
34,2016_1151_1160,0.5,1151,1160,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,2.9375,6,-6,0.02937186279999998,-0.02831045109999997,-0.0042906738999999305,-6.875,0.5,-1.28125,2.15625,-0.28125,-1.28125,chattanooga,80,Chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.103,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,17
35,2016_1153_1160,0.5,1153,1160,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,5.5625,1,-1,0.0062870462999999885,-0.044116528699999935,-0.03303502579999995,-2.9375,2.0,-2.40625,2.75,0.78125,-3.09375,cincinnati,27,Cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,-36
36,2016_1112_1163,0.5,1112,1163,2016,12.21212121,25,8,0.4817898023,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,1.8885917999999984,1,-2,0.02237173189999997,0.020441065500000025,-0.0636975124000001,3.7130124799999957,0.6622103399999997,1.70053476,-0.7967914440000001,-0.24153297699999945,0.2121212099999994,arizona,14,Arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,-9
37,2016_1122_1163,0.5,1122,1163,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-12.687165774,-8,7,2.6676499999989112e-05,-0.013481756299999979,-0.11639943230000005,-0.6506238800000048,-0.9741532999999992,3.427807490000001,1.203208556,-2.271836007,-0.36363636000000105,austin peay,242,Austin Peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,219
38,2016_1124_1163,0.5,1124,1163,2016,6.6875,21,11,0.4632829374,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-3.6360294100000012,-3,1,0.003864867000000049,0.011463693600000048,-0.059302143599999975,0.2518382399999979,3.24080882,1.6948529400000003,2.0128676469999998,-1.060661765,1.40625,baylor,38,Baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,15
39,2016_1138_1163,0.5,1138,1163,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-9.6568627433,-5,4,-0.02516730589999988,-0.026948798299999962,-0.07717316149999998,2.2887700599999974,-1.3074866299999996,2.70053476,1.021390374000001,-1.5445632799999998,3.2727272700000007,buffalo,148,Buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.058,54,0.5531,100,106.0,61,104.0,194,0.5635,108,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,125
40,2016_1139_1163,0.5,1139,1163,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.774193548,3.35483871,19.90322581,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-0.9041745710000004,-3,0,0.0062471657000000005,0.024522021600000003,-0.05513087630000002,-0.11005692000000522,0.5018975299999989,-0.8918406099999991,1.0683111949999995,-1.6745730549999998,1.9032258099999984,butler,46,Butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022,228,0.5968,76,104.3,131,100.8,40,0.4172,283,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,23
41,2016_1143_1163,0.5,1143,1163,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-2.2326203190000005,-1,0,0.0015069695000000105,0.0065496740000000045,-0.13016461449999994,3.440285209999999,-0.8832442100000009,1.09447415,-1.5846702319999997,-0.21122994699999964,2.666666670000001,california,32,California,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059,304,0.6218,58,106.2,52,101.7,73,0.4541,237,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,9
42,2016_1151_1163,0.5,1151,1163,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-2.636029410000001,3,-5,-0.00880078639999998,-0.0010940217999999557,-0.053954549999999935,-1.091911760000002,0.1158088199999998,1.0698529400000003,1.6378676470000002,-0.2794117649999999,-0.5625,chattanooga,80,Chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.103,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,57
43,2016_1153_1163,0.5,1153,1163,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-0.011029410000000794,-2,0,-0.031885602899999976,-0.016900099399999924,-0.08269890189999995,2.8455882399999983,1.6158088199999998,-0.05514705999999947,2.2316176469999998,0.7830882350000001,-2.375,cincinnati,27,Cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,4
44,2016_1160_1163,0.5,1160,1163,2016,4.75,21,11,0.4212454212,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-5.573529410000001,-3,1,-0.03817264920000002,0.027216429300000008,-0.0496638761,5.783088239999998,-0.3841911800000002,2.3511029400000005,-0.5183823529999998,0.0018382350000001324,0.71875,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,40
45,2016_1112_1173,0.5,1112,1173,2016,12.21212121,25,8,0.4817898023,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,4.8371212099999985,0,1,0.022239240499999983,0.035788084100000006,0.05027461879999995,1.5861742399999983,-0.17234848000000014,-0.2443181800000005,-0.9971590910000004,0.35037878800000044,-0.8503787900000006,arizona,14,Arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,-23
46,2016_1122_1173,0.5,1122,1173,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-9.738636364,-9,10,-0.00010581490000000082,0.0018652623000000035,-0.002427301100000001,-2.7774621200000027,-1.8087121199999991,1.4829545500000003,1.0028409089999997,-1.6799242419999998,-1.426136360000001,austin peay,242,Austin Peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,205
47,2016_1124_1173,0.5,1124,1173,2016,6.6875,21,11,0.4632829374,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-0.6875,-4,4,0.00373237560000006,0.02681071220000003,0.05466998760000008,-1.875,2.40625,-0.25,1.8125,-0.46875,0.34375,baylor,38,Baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,1
48,2016_1138_1173,0.5,1138,1173,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-6.708333333300001,-6,7,-0.025299797299999868,-0.01160177969999998,0.036798969700000066,0.1619318199999995,-2.1420454499999995,0.7556818199999995,0.8210227270000008,-0.952651515,2.2102272700000007,buffalo,148,Buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.058,54,0.5531,100,106.0,61,104.0,194,0.5635,108,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,111
49,2016_1139_1173,0.5,1139,1173,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.774193548,3.35483871,19.90322581,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,2.0443548390000004,-4,3,0.006114674300000011,0.03986904019999998,0.05884125490000003,-2.236895160000003,-0.3326612900000008,-2.83669355,0.8679435479999995,-1.08266129,0.8407258099999986,butler,46,Butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022,228,0.5968,76,104.3,131,100.8,40,0.4172,283,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,9
50,2016_1143_1173,0.5,1143,1173,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,0.7159090910000003,-2,3,0.0013744781000000206,0.02189669259999999,-0.016192483299999894,1.313446970000001,-1.717803030000001,-0.8503787900000006,-1.785037879,0.3806818180000002,1.6041666700000017,california,32,California,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059,304,0.6218,58,106.2,52,101.7,73,0.4541,237,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,-5
51,2016_1151_1173,0.5,1151,1173,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,0.3125,2,-2,-0.008933277799999972,0.014252996800000028,0.060017581200000114,-3.21875,-0.71875,-0.875,1.4375,0.3125,-1.625,chattanooga,80,Chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.103,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,43
52,2016_1153_1173,0.5,1153,1173,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,2.9375,-3,3,-0.032018094299999966,-0.0015530807999999394,0.031273229300000094,0.71875,0.78125,-2.0,2.03125,1.375,-3.4375,cincinnati,27,Cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,-10
53,2016_1160_1173,0.5,1160,1173,2016,4.75,21,11,0.4212454212,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-2.625,-4,4,-0.03830514060000001,0.0425634479,0.06430825510000003,3.65625,-1.21875,0.40625,-0.71875,0.59375,-0.34375,colorado,63,Colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,26
54,2016_1163_1173,0.5,1163,1173,2016,10.32352941,24,10,0.4594180704,0.3621212121,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,2.9485294100000012,-1,3,-0.0001324913999999899,0.015347018600000041,0.11397213120000005,-2.126838239999998,-0.8345588199999998,-1.9448529400000003,-0.2003676470000002,0.5919117649999999,-1.0625,connecticut,23,Connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,dayton,37,Dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,-14
55,2016_1112_1181,0.5,1112,1181,2016,12.21212121,25,8,0.4817898023,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,2.8181818159999983,2,-2,0.022864852999999963,-0.0042898083999999845,0.0006551362999999144,3.9090909099999958,1.0303030399999995,2.9393939410000005,-1.4848484849999988,0.6060606060000007,1.5757575700000004,arizona,14,Arizona,P12,21,5,,0.8973,115.6,16,95.7,38,69.3,163,-0.012,206,0.5915,80,104.9,96,101.6,70,0.3865,301,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,3
56,2016_1122_1181,0.5,1122,1181,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,-11.757575758,-7,7,0.0005197975999999828,-0.03821263019999999,-0.052046783600000035,-0.4545454500000048,-0.6060605999999993,4.6666666710000015,0.5151515150000012,-1.4242424239999996,1.0,austin peay,242,Austin Peay,OVC,12,16,,0.3342,101.8,205,108.1,265,70.6,109,0.006,158,0.4539,218,104.5,116,106.2,320,0.5438,143,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,231
57,2016_1124_1181,0.5,1124,1181,2016,6.6875,21,11,0.4632829374,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,-2.7064393939999998,-2,1,0.004357988100000043,-0.013267180299999959,0.005050505100000047,0.4479166699999979,3.60890152,2.9337121210000014,1.3248106060000016,-0.21306818199999975,2.769886360000001,baylor,38,Baylor,B12,18,7,,0.8304,117.4,11,102.2,151,67.4,262,0.045,79,0.6687,28,105.2,84,99.0,4,0.4295,266,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,27
58,2016_1138_1181,0.5,1138,1181,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,-8.7272727273,-4,4,-0.024674184799999888,-0.05167967219999997,-0.01282051279999996,2.4848484899999974,-0.9393939299999996,3.939393941000001,0.33333333300000234,-0.6969696969999997,4.636363630000002,buffalo,148,Buffalo,MAC,14,11,,0.5422,102.6,192,101.1,119,73.1,32,0.058,54,0.5531,100,106.0,61,104.0,194,0.5635,108,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,137
59,2016_1139_1181,0.5,1139,1181,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.774193548,3.35483871,19.90322581,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,0.025415445000000148,-2,0,0.006740286799999995,-0.00020885230000000646,0.009221772399999995,0.0860215099999948,0.8699902299999991,0.3470185710000013,0.38025415400000107,-0.8269794719999997,3.26686217,butler,46,Butler,BE,17,8,,0.8125,115.5,17,101.7,136,68.7,188,-0.022,228,0.5968,76,104.3,131,100.8,40,0.4172,283,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,35
60,2016_1143_1181,0.5,1143,1181,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,-1.303030303,0,0,0.002000090600000004,-0.0181811999,-0.06581196579999993,3.636363639999999,-0.5151515100000008,2.3333333310000004,-2.2727272729999983,0.6363636360000005,4.0303030300000025,california,32,California,P12,17,8,,0.8433,111.2,48,96.1,43,69.0,178,-0.059,304,0.6218,58,106.2,52,101.7,73,0.4541,237,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,21
61,2016_1151_1181,0.5,1151,1181,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,-1.7064393940000002,4,-5,-0.008307665299999989,-0.025824895699999958,0.01039809870000008,-0.8958333300000021,0.4839015199999999,2.308712121000001,0.9498106060000016,0.5681818180000002,0.801136360000001,chattanooga,80,Chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.103,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,69
62,2016_1153_1181,0.5,1153,1181,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.3939393939999976,4.181818182,16.63636364,0.9185606059999998,-1,0,-0.03139248179999998,-0.04163097329999993,-0.01834625319999994,3.0416666699999984,1.98390152,1.183712121000001,1.5435606060000016,1.6306818180000002,-1.011363639999999,cincinnati,27,Cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,duke,11,Duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.041,273,0.6824,22,108.1,10,101.2,57,0.5626,111,16
