Year,Daynum,WinLoss,team_id,Wscore,Lteam,Lscore,Wloc,Numot,PointDiff,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,Team_Name,Rank,Team,Conference,Wins_y,Losses_y,Seed,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
2003,138,0,1409,60,1458,61,N,0,-1,8.258065,22,9,0.46266999999999997,0.362676,0.727121,36.96774,14.774189999999999,14.322579999999999,7.580645,5.0,17.32258,12.03448,22,7,0.464491,0.359127,0.741135,32.86207,13.31034,10.51724,6.965517,2.827586,14.827589999999999,-3.776415,0,2,-0.0018210000000000001,0.003549,-0.014013999999999999,4.10567,1.46385,3.80534,0.615128,2.172414,2.49499,tulsa,49,Tulsa,WAC,23,10,13.0,0.7915,106.6,66,94.9,41,68.7,151,-0.061,291,0.5171,141,101.6,160,101.0,136,0.5894,80
2003,136,1,1458,81,1451,74,N,0,7,12.03448,22,7,0.464491,0.359127,0.741135,32.86207,13.31034,10.51724,6.965517,2.827586,14.827589999999999,7.034483,25,4,0.465753,0.335227,0.734228,33.10345,14.27586,12.44828,6.758621000000001,0.655172,18.862070000000003,4.9999970000000005,-3,3,-0.0012619999999999999,0.0239,0.006906999999999999,-0.24138,-0.96552,-1.93104,0.206896,2.172414,-4.03448,wisconsin,13,Wisconsin,B10,24,8,5.0,0.8941,111.6,22,92.7,21,63.1,311,-0.024,226,0.6509,62,104.7,52,99.2,80,0.4701,173
2003,138,1,1458,61,1409,60,N,0,1,12.03448,22,7,0.464491,0.359127,0.741135,32.86207,13.31034,10.51724,6.965517,2.827586,14.827589999999999,8.258065,22,9,0.46266999999999997,0.362676,0.727121,36.96774,14.774189999999999,14.322579999999999,7.580645,5.0,17.32258,3.776415,0,-2,0.0018210000000000001,-0.003549,0.014013999999999999,-4.10567,-1.46385,-3.80534,-0.615128,-2.172414,-2.49499,wisconsin,13,Wisconsin,B10,24,8,5.0,0.8941,111.6,22,92.7,21,63.1,311,-0.024,226,0.6509,62,104.7,52,99.2,80,0.4701,173
2003,143,0,1458,57,1246,63,N,0,-6,12.03448,22,7,0.464491,0.359127,0.741135,32.86207,13.31034,10.51724,6.965517,2.827586,14.827589999999999,13.4375,29,3,0.487426,0.355932,0.706767,37.03125,16.1875,14.0625,7.8125,5.09375,17.375,-1.4030200000000002,-7,4,-0.022935,0.003195,0.034368,-4.16918,-2.87716,-3.54526,-0.846983,-2.266164,-2.5474099999999997,wisconsin,13,Wisconsin,B10,24,8,5.0,0.8941,111.6,22,92.7,21,63.1,311,-0.024,226,0.6509,62,104.7,52,99.2,80,0.4701,173
2003,137,1,1120,65,1386,63,N,1,2,4.533333,19,11,0.46983500000000006,0.344898,0.662162,34.5,13.4,15.9,8.033333,4.966667,16.366670000000003,11.34483,23,6,0.44550100000000004,0.367508,0.682805,35.310340000000004,14.0,12.93103,7.2068970000000006,5.551724,18.75862,-6.811497,-4,5,0.024334,-0.022609999999999998,-0.020643,-0.81034,-0.6,2.96897,0.8264360000000001,-0.5850569999999999,-2.39195,auburn,53,Auburn,SEC,22,12,10.0,0.7815,105.3,89,94.3,31,67.7,195,0.051,52,0.6877,34,104.6,55,97.7,20,0.3726,274
2003,139,1,1120,68,1448,62,N,0,6,4.533333,19,11,0.46983500000000006,0.344898,0.662162,34.5,13.4,15.9,8.033333,4.966667,16.366670000000003,10.7931,24,5,0.45662700000000006,0.344358,0.752591,41.689659999999996,14.586210000000001,15.10345,6.413793,4.37931,18.48276,-6.259767,-5,6,0.013208000000000001,0.00054,-0.090429,-7.189660000000001,-1.18621,0.79655,1.61954,0.587357,-2.1160900000000002,auburn,53,Auburn,SEC,22,12,10.0,0.7815,105.3,89,94.3,31,67.7,195,0.051,52,0.6877,34,104.6,55,97.7,20,0.3726,274
2003,144,0,1120,78,1393,79,N,0,-1,4.533333,19,11,0.46983500000000006,0.344898,0.662162,34.5,13.4,15.9,8.033333,4.966667,16.366670000000003,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,-5.673567,-5,6,-0.00023199999999999997,0.014463,-0.031269,-6.7069,-1.56552,2.2793099999999997,-0.277012,-2.309195,-0.21954,auburn,53,Auburn,SEC,22,12,10.0,0.7815,105.3,89,94.3,31,67.7,195,0.051,52,0.6877,34,104.6,55,97.7,20,0.3726,274
2003,137,1,1139,47,1280,46,N,0,1,7.655172,24,5,0.475153,0.388013,0.722917,28.2069,12.96552,10.413789999999999,6.344828,1.862069,16.06897,10.0,21,9,0.47192399999999995,0.343621,0.6767489999999999,37.26667,14.5,15.633329999999999,8.733333,3.733333,15.9,-2.3448279999999997,3,-4,0.003229,0.044392,0.046168,-9.05977,-1.5344799999999998,-5.21954,-2.388505,-1.871264,0.16897,butler,35,Butler,Horz,27,6,12.0,0.8178,113.8,12,99.9,134,59.6,325,0.073,26,0.5987,90,103.2,96,99.6,91,0.55,116
2003,139,1,1139,79,1257,71,N,0,8,7.655172,24,5,0.475153,0.388013,0.722917,28.2069,12.96552,10.413789999999999,6.344828,1.862069,16.06897,13.366670000000001,24,6,0.459726,0.36039899999999997,0.695883,38.3,16.6,13.366670000000001,7.2,4.733333,22.66667,-5.711498000000001,0,-1,0.015427000000000001,0.027614,0.027034,-10.0931,-3.6344800000000004,-2.95288,-0.8551719999999999,-2.871264,-6.5977,butler,35,Butler,Horz,27,6,12.0,0.8178,113.8,12,99.9,134,59.6,325,0.073,26,0.5987,90,103.2,96,99.6,91,0.55,116
2003,144,0,1139,54,1328,65,N,0,-11,7.655172,24,5,0.475153,0.388013,0.722917,28.2069,12.96552,10.413789999999999,6.344828,1.862069,16.06897,11.0,24,6,0.446934,0.393673,0.707885,37.1,14.166670000000002,11.8,6.933333,3.766667,18.6,-3.3448279999999997,0,-1,0.028219,-0.00566,0.015031999999999998,-8.8931,-1.20115,-1.38621,-0.5885050000000001,-1.904598,-2.53103,butler,35,Butler,Horz,27,6,12.0,0.8178,113.8,12,99.9,134,59.6,325,0.073,26,0.5987,90,103.2,96,99.6,91,0.55,116
2003,137,1,1196,85,1358,55,N,0,30,11.225810000000001,24,7,0.47659799999999997,0.39212800000000003,0.705281,35.06452,16.41935,13.3871,7.7741940000000005,4.096774,16.903229999999997,6.518519,21,6,0.45523900000000006,0.358607,0.710236,36.74074,15.59259,15.7037,7.814814999999999,5.592593,19.592589999999998,4.707291000000001,3,1,0.021359,0.033520999999999995,-0.004954999999999999,-1.67622,0.82676,-2.3166,-0.040621,-1.495819,-2.6893599999999998,florida,15,Florida,SEC,25,8,2.0,0.8902,114.4,8,95.4,50,66.6,253,0.009000000000000001,140,0.6769,41,104.3,59,97.8,28,0.4731,171
2003,139,0,1196,46,1277,68,N,0,-22,11.225810000000001,24,7,0.47659799999999997,0.39212800000000003,0.705281,35.06452,16.41935,13.3871,7.7741940000000005,4.096774,16.903229999999997,6.258065,19,12,0.450758,0.366265,0.734694,34.93548,13.6129,14.54839,6.387097,3.7096769999999997,20.03226,4.967745,5,-5,0.02584,0.025863,-0.029412999999999998,0.12904000000000002,2.80645,-1.16129,1.387097,0.38709699999999997,-3.1290299999999998,florida,15,Florida,SEC,25,8,2.0,0.8902,114.4,8,95.4,50,66.6,253,0.009000000000000001,140,0.6769,41,104.3,59,97.8,28,0.4731,171
2003,137,1,1231,67,1104,62,N,0,5,3.53125,20,12,0.42662100000000003,0.34826599999999996,0.712707,36.84375,13.8125,11.5,4.4375,5.34375,18.0625,4.285714,17,11,0.420362,0.320144,0.7098979999999999,37.5,12.10714,13.28571,6.607142999999999,3.785714,18.03571,-0.754464,3,1,0.006259000000000001,0.028122,0.002809,-0.65625,1.7053599999999998,-1.78571,-2.169643,1.558036,0.026789999999999998,indiana,43,Indiana,B10,21,13,7.0,0.7977,112.0,18,99.4,120,64.6,295,0.049,59,0.745,5,105.8,12,96.4,4,0.7142,21
2003,139,0,1231,52,1338,74,N,0,-22,3.53125,20,12,0.42662100000000003,0.34826599999999996,0.712707,36.84375,13.8125,11.5,4.4375,5.34375,18.0625,15.766670000000001,26,4,0.502181,0.358349,0.635965,36.66667,17.76667,15.1,8.066667,4.1,17.96667,-12.23542,-6,8,-0.07556,-0.010083,0.07674199999999999,0.17708,-3.9541699999999995,-3.6,-3.629167,1.24375,0.09583,indiana,43,Indiana,B10,21,13,7.0,0.7977,112.0,18,99.4,120,64.6,295,0.049,59,0.745,5,105.8,12,96.4,4,0.7142,21
2003,137,1,1246,95,1237,64,N,0,31,13.4375,29,3,0.487426,0.355932,0.706767,37.03125,16.1875,14.0625,7.8125,5.09375,17.375,0.84375,19,13,0.453071,0.34958,0.701657,32.59375,13.375,15.90625,8.1875,1.8125,19.34375,12.59375,10,-10,0.034355000000000004,0.006352,0.00511,4.4375,2.8125,-1.84375,-0.375,3.28125,-1.96875,kentucky,2,Kentucky,SEC,32,4,1.0,0.9507,113.8,10,88.0,3,69.6,114,0.051,53,0.7266,11,106.6,3,97.9,34,0.6002,64
2003,139,1,1246,74,1428,54,N,0,20,13.4375,29,3,0.487426,0.355932,0.706767,37.03125,16.1875,14.0625,7.8125,5.09375,17.375,6.733333,23,7,0.456636,0.381883,0.703901,33.33333,13.2,12.7,4.6666669999999995,3.766667,20.1,6.704167,6,-4,0.030789999999999998,-0.025951,0.002866,3.69792,2.9875,1.3625,3.145833,1.327083,-2.725,kentucky,2,Kentucky,SEC,32,4,1.0,0.9507,113.8,10,88.0,3,69.6,114,0.051,53,0.7266,11,106.6,3,97.9,34,0.6002,64
2003,143,1,1246,63,1458,57,N,0,6,13.4375,29,3,0.487426,0.355932,0.706767,37.03125,16.1875,14.0625,7.8125,5.09375,17.375,12.03448,22,7,0.464491,0.359127,0.741135,32.86207,13.31034,10.51724,6.965517,2.827586,14.827589999999999,1.4030200000000002,7,-4,0.022935,-0.003195,-0.034368,4.16918,2.87716,3.54526,0.846983,2.266164,2.5474099999999997,kentucky,2,Kentucky,SEC,32,4,1.0,0.9507,113.8,10,88.0,3,69.6,114,0.051,53,0.7266,11,106.6,3,97.9,34,0.6002,64
2003,145,0,1246,69,1266,83,N,0,-14,13.4375,29,3,0.487426,0.355932,0.706767,37.03125,16.1875,14.0625,7.8125,5.09375,17.375,10.71429,23,5,0.48381,0.379391,0.770045,37.17857,16.32143,13.57143,6.0,3.642857,18.64286,2.72321,6,-2,0.003616,-0.023459,-0.063278,-0.14732,-0.13393,0.49107,1.8125,1.450893,-1.26786,kentucky,2,Kentucky,SEC,32,4,1.0,0.9507,113.8,10,88.0,3,69.6,114,0.051,53,0.7266,11,106.6,3,97.9,34,0.6002,64
2003,137,1,1257,86,1122,64,N,0,22,13.366670000000001,24,6,0.459726,0.36039899999999997,0.695883,38.3,16.6,13.366670000000001,7.2,4.733333,22.66667,2.0,20,7,0.452347,0.349138,0.691358,34.85185,13.40741,15.222220000000002,7.037037,4.6666669999999995,18.66667,11.36667,4,-1,0.007379000000000001,0.011261,0.004525,3.44815,3.19259,-1.85555,0.16296300000000002,0.066666,4.0,louisville,16,Louisville,CUSA,25,7,4.0,0.8897,113.8,13,94.9,39,74.0,13,-0.028,236,0.6545,60,103.7,79,98.1,43,0.6194,55
2003,139,0,1257,71,1139,79,N,0,-8,13.366670000000001,24,6,0.459726,0.36039899999999997,0.695883,38.3,16.6,13.366670000000001,7.2,4.733333,22.66667,7.655172,24,5,0.475153,0.388013,0.722917,28.2069,12.96552,10.413789999999999,6.344828,1.862069,16.06897,5.711498000000001,0,1,-0.015427000000000001,-0.027614,-0.027034,10.0931,3.6344800000000004,2.95288,0.8551719999999999,2.871264,6.5977,louisville,16,Louisville,CUSA,25,7,4.0,0.8897,113.8,13,94.9,39,74.0,13,-0.028,236,0.6545,60,103.7,79,98.1,43,0.6194,55
2003,137,1,1268,75,1423,73,N,0,2,13.92857,19,9,0.464487,0.397895,0.703642,40.5,18.89286,14.10714,10.89286,6.607142999999999,19.0,11.76667,24,6,0.461584,0.36775399999999997,0.688645,33.1,14.666670000000002,11.46667,9.2,1.9,18.433329999999998,2.1619,-5,3,0.002903,0.030141,0.014997,7.4,4.22619,2.64047,1.6928599999999998,4.707143,0.56667,maryland,14,Maryland,ACC,21,10,6.0,0.8917,109.0,38,90.7,12,73.1,20,-0.078,302,0.6665,50,104.8,50,98.7,61,0.364,280
2003,139,1,1268,77,1462,64,N,0,13,13.92857,19,9,0.464487,0.397895,0.703642,40.5,18.89286,14.10714,10.89286,6.607142999999999,19.0,12.26667,25,5,0.45270299999999997,0.362101,0.746922,39.43333,16.4,13.03333,5.466667,3.0333330000000003,15.766670000000001,1.6619,-6,4,0.011784000000000001,0.035794,-0.04328,1.06667,2.49286,1.07381,5.426193,3.57381,3.23333,maryland,14,Maryland,ACC,21,10,6.0,0.8917,109.0,38,90.7,12,73.1,20,-0.078,302,0.6665,50,104.8,50,98.7,61,0.364,280
2003,144,0,1268,58,1277,60,N,0,-2,13.92857,19,9,0.464487,0.397895,0.703642,40.5,18.89286,14.10714,10.89286,6.607142999999999,19.0,6.258065,19,12,0.450758,0.366265,0.734694,34.93548,13.6129,14.54839,6.387097,3.7096769999999997,20.03226,7.670505,0,-3,0.013729,0.03163,-0.031052,5.56452,5.27996,-0.44125,4.505763,2.897466,-1.03226,maryland,14,Maryland,ACC,21,10,6.0,0.8917,109.0,38,90.7,12,73.1,20,-0.078,302,0.6665,50,104.8,50,98.7,61,0.364,280
2003,137,1,1277,79,1160,64,N,0,15,6.258065,19,12,0.450758,0.366265,0.734694,34.93548,13.6129,14.54839,6.387097,3.7096769999999997,20.03226,5.451613,20,11,0.44345100000000004,0.325581,0.6752020000000001,42.451609999999995,13.3871,14.0,6.129032,6.645161,17.70968,0.8064520000000001,-1,1,0.007306999999999999,0.040684,0.059491999999999996,-7.51613,0.2258,0.5483899999999999,0.258065,-2.935484,2.32258,michigan st.,12,Michigan St.,B10,22,13,7.0,0.8942,108.5,50,90.1,9,64.7,292,-0.05,278,0.7279,10,105.7,15,97.1,12,0.5920000000000001,76
2003,139,1,1277,68,1196,46,N,0,22,6.258065,19,12,0.450758,0.366265,0.734694,34.93548,13.6129,14.54839,6.387097,3.7096769999999997,20.03226,11.225810000000001,24,7,0.47659799999999997,0.39212800000000003,0.705281,35.06452,16.41935,13.3871,7.7741940000000005,4.096774,16.903229999999997,-4.967745,-5,5,-0.02584,-0.025863,0.029412999999999998,-0.12904000000000002,-2.80645,1.16129,-1.387097,-0.38709699999999997,3.1290299999999998,michigan st.,12,Michigan St.,B10,22,13,7.0,0.8942,108.5,50,90.1,9,64.7,292,-0.05,278,0.7279,10,105.7,15,97.1,12,0.5920000000000001,76
2003,144,1,1277,60,1268,58,N,0,2,6.258065,19,12,0.450758,0.366265,0.734694,34.93548,13.6129,14.54839,6.387097,3.7096769999999997,20.03226,13.92857,19,9,0.464487,0.397895,0.703642,40.5,18.89286,14.10714,10.89286,6.607142999999999,19.0,-7.670505,0,3,-0.013729,-0.03163,0.031052,-5.56452,-5.27996,0.44125,-4.505763,-2.897466,1.03226,michigan st.,12,Michigan St.,B10,22,13,7.0,0.8942,108.5,50,90.1,9,64.7,292,-0.05,278,0.7279,10,105.7,15,97.1,12,0.5920000000000001,76
2003,146,0,1277,76,1400,85,N,0,-9,6.258065,19,12,0.450758,0.366265,0.734694,34.93548,13.6129,14.54839,6.387097,3.7096769999999997,20.03226,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,-3.9205050000000004,-3,6,0.002245,0.017329,0.019979,-7.38595,-0.8871,1.11982,-0.00576,-0.147466,-0.32488,michigan st.,12,Michigan St.,B10,22,13,7.0,0.8942,108.5,50,90.1,9,64.7,292,-0.05,278,0.7279,10,105.7,15,97.1,12,0.5920000000000001,76
2003,137,1,1329,77,1335,63,N,0,14,6.517241,20,9,0.444928,0.375,0.651235,36.44828,12.24138,14.655170000000002,8.793103,5.586207,20.137929999999997,10.77778,22,5,0.46585200000000004,0.411864,0.70217,33.51852,14.85185,13.0,7.185185000000001,2.148148,17.77778,-4.260539,-2,4,-0.020924,-0.036864,-0.050935,2.92976,-2.6104700000000003,1.65517,1.607918,3.4380589999999995,2.36015,oklahoma st.,23,Oklahoma St.,B12,22,10,6.0,0.8519,103.2,121,88.7,5,68.4,174,0.003,159,0.7082,22,104.9,44,97.1,14,0.4672,179
2003,139,0,1329,56,1393,68,N,0,-12,6.517241,20,9,0.444928,0.375,0.651235,36.44828,12.24138,14.655170000000002,8.793103,5.586207,20.137929999999997,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,-3.689659,-4,4,-0.025138999999999998,0.044565,-0.042196,-4.75862,-2.7241400000000002,1.0344799999999998,0.482758,-1.689655,3.5517199999999995,oklahoma st.,23,Oklahoma St.,B12,22,10,6.0,0.8519,103.2,121,88.7,5,68.4,174,0.003,159,0.7082,22,104.9,44,97.1,14,0.4672,179
2003,137,1,1338,87,1447,61,N,0,26,15.766670000000001,26,4,0.502181,0.358349,0.635965,36.66667,17.76667,15.1,8.066667,4.1,17.96667,4.096774,21,10,0.47203599999999996,0.383803,0.729097,34.35484,16.096770000000003,14.96774,7.516128999999999,2.806452,17.58065,11.669896000000001,5,-6,0.030144999999999998,-0.025454,-0.093132,2.31183,1.6699,0.13226,0.550538,1.293548,0.38602,pittsburgh,1,Pittsburgh,BE,28,5,2.0,0.9542,113.9,9,87.5,2,66.6,254,-0.022,222,0.6628,52,104.1,67,98.1,45,0.3198,302
2003,139,1,1338,74,1231,52,N,0,22,15.766670000000001,26,4,0.502181,0.358349,0.635965,36.66667,17.76667,15.1,8.066667,4.1,17.96667,3.53125,20,12,0.42662100000000003,0.34826599999999996,0.712707,36.84375,13.8125,11.5,4.4375,5.34375,18.0625,12.23542,6,-8,0.07556,0.010083,-0.07674199999999999,-0.17708,3.9541699999999995,3.6,3.629167,-1.24375,-0.09583,pittsburgh,1,Pittsburgh,BE,28,5,2.0,0.9542,113.9,9,87.5,2,66.6,254,-0.022,222,0.6628,52,104.1,67,98.1,45,0.3198,302
2003,143,0,1338,74,1266,77,N,0,-3,15.766670000000001,26,4,0.502181,0.358349,0.635965,36.66667,17.76667,15.1,8.066667,4.1,17.96667,10.71429,23,5,0.48381,0.379391,0.770045,37.17857,16.32143,13.57143,6.0,3.642857,18.64286,5.05238,3,-1,0.018371000000000002,-0.021041999999999998,-0.13408,-0.5119,1.4452399999999999,1.52857,2.066667,0.457143,-0.67619,pittsburgh,1,Pittsburgh,BE,28,5,2.0,0.9542,113.9,9,87.5,2,66.6,254,-0.022,222,0.6628,52,104.1,67,98.1,45,0.3198,302
2003,137,1,1345,80,1261,56,N,0,24,6.5,18,10,0.436638,0.329493,0.7507,33.85714,12.25,13.82143,7.178571000000001,2.928571,19.82143,10.32258,21,10,0.48681899999999995,0.383486,0.647727,35.12903,16.3871,13.870970000000002,8.0,4.16129,16.35484,-3.8225800000000003,-3,0,-0.050181,-0.05399299999999999,0.102973,-1.27189,-4.1371,-0.04954,-0.8214290000000001,-1.2327190000000001,3.46659,purdue,27,Purdue,B10,19,11,9.0,0.8379,104.0,109,90.2,10,70.9,68,-0.013,197,0.7223,14,106.2,6,97.7,27,0.6147,56
2003,139,0,1345,67,1400,77,N,0,-10,6.5,18,10,0.436638,0.329493,0.7507,33.85714,12.25,13.82143,7.178571000000001,2.928571,19.82143,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,-3.6785699999999997,-4,4,-0.011875,-0.019443000000000002,0.035985,-8.46429,-2.25,0.39286,0.785714,-0.928572,-0.53571,purdue,27,Purdue,B10,19,11,9.0,0.8379,104.0,109,90.2,10,70.9,68,-0.013,197,0.7223,14,106.2,6,97.7,27,0.6147,56
2003,137,1,1393,76,1264,65,N,0,11,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,8.413793,23,6,0.45056899999999994,0.348584,0.7864359999999999,34.62069,13.862070000000001,14.2069,9.172414,3.896552,21.93103,1.793107,1,-1,0.019497999999999998,-0.018149000000000002,-0.09300499999999999,6.58621,1.10345,-0.58621,-0.8620690000000001,3.37931,-5.3448199999999995,syracuse,5,Syracuse,BE,30,5,3.0,0.9232,113.4,14,91.4,14,72.1,41,0.083,15,0.7281,9,105.1,34,96.5,5,0.4098,241
2003,139,1,1393,68,1329,56,N,0,12,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,6.517241,20,9,0.444928,0.375,0.651235,36.44828,12.24138,14.655170000000002,8.793103,5.586207,20.137929999999997,3.689659,4,-4,0.025138999999999998,-0.044565,0.042196,4.75862,2.7241400000000002,-1.0344799999999998,-0.482758,1.689655,-3.5517199999999995,syracuse,5,Syracuse,BE,30,5,3.0,0.9232,113.4,14,91.4,14,72.1,41,0.083,15,0.7281,9,105.1,34,96.5,5,0.4098,241
2003,144,1,1393,79,1120,78,N,0,1,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,4.533333,19,11,0.46983500000000006,0.344898,0.662162,34.5,13.4,15.9,8.033333,4.966667,16.366670000000003,5.673567,5,-6,0.00023199999999999997,-0.014463,0.031269,6.7069,1.56552,-2.2793099999999997,0.277012,2.309195,0.21954,syracuse,5,Syracuse,BE,30,5,3.0,0.9232,113.4,14,91.4,14,72.1,41,0.083,15,0.7281,9,105.1,34,96.5,5,0.4098,241
2003,146,1,1393,63,1328,47,N,0,16,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,11.0,24,6,0.446934,0.393673,0.707885,37.1,14.166670000000002,11.8,6.933333,3.766667,18.6,-0.7931,0,-1,0.023133,-0.063238,-0.014454,4.1069,0.79885,1.8206900000000001,1.3770120000000001,3.5091949999999996,-2.01379,syracuse,5,Syracuse,BE,30,5,3.0,0.9232,113.4,14,91.4,14,72.1,41,0.083,15,0.7281,9,105.1,34,96.5,5,0.4098,241
2003,152,1,1393,95,1400,84,N,0,11,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,0.02833,2,-1,0.021554,-0.018501,-0.021284,-1.11453,0.46552,0.19212,1.917488,3.4187190000000003,-3.7709300000000003,syracuse,5,Syracuse,BE,30,5,3.0,0.9232,113.4,14,91.4,14,72.1,41,0.083,15,0.7281,9,105.1,34,96.5,5,0.4098,241
2003,154,1,1393,81,1242,78,N,0,3,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,14.96667,23,7,0.48528599999999994,0.339623,0.665746,41.2,16.73333,14.9,10.13333,4.9,16.7,-4.75977,1,-2,-0.015219,-0.009188,0.027685,0.0069,-1.7678099999999999,-1.27931,-1.8229849999999999,2.3758619999999997,-0.11379,syracuse,5,Syracuse,BE,30,5,3.0,0.9232,113.4,14,91.4,14,72.1,41,0.083,15,0.7281,9,105.1,34,96.5,5,0.4098,241
2003,137,1,1400,82,1421,61,N,0,21,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,-7.24138,13,16,0.42926499999999995,0.360153,0.762768,35.44828,13.03448,16.2069,7.0689660000000005,3.0,19.10345,17.41995,9,-10,0.019247999999999998,-0.011217,-0.048053,6.87315,1.4655200000000002,-2.77833,-0.676109,0.857143,1.25369,texas,8,Texas,B12,26,7,1.0,0.9177,120.2,1,97.4,80,70.9,67,-0.009000000000000001,187,0.7308,8,105.5,19,96.8,7,0.5661,98
2003,139,1,1400,77,1345,67,N,0,10,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,6.5,18,10,0.436638,0.329493,0.7507,33.85714,12.25,13.82143,7.178571000000001,2.928571,19.82143,3.6785699999999997,4,-4,0.011875,0.019443000000000002,-0.035985,8.46429,2.25,-0.39286,-0.785714,0.928572,0.53571,texas,8,Texas,B12,26,7,1.0,0.9177,120.2,1,97.4,80,70.9,67,-0.009000000000000001,187,0.7308,8,105.5,19,96.8,7,0.5661,98
2003,144,1,1400,82,1163,78,N,0,4,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,8.633333,21,9,0.474812,0.386412,0.674208,42.66667,15.633329999999999,15.8,5.933333,7.733333,18.4,1.545237,1,-3,-0.026299,-0.037476,0.040507,-0.34524,-1.13333,-2.37143,0.459524,-3.8761900000000002,1.95714,texas,8,Texas,B12,26,7,1.0,0.9177,120.2,1,97.4,80,70.9,67,-0.009000000000000001,187,0.7308,8,105.5,19,96.8,7,0.5661,98
2003,146,1,1400,85,1277,76,N,0,9,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,6.258065,19,12,0.450758,0.366265,0.734694,34.93548,13.6129,14.54839,6.387097,3.7096769999999997,20.03226,3.9205050000000004,3,-6,-0.002245,-0.017329,-0.019979,7.38595,0.8871,-1.11982,0.00576,0.147466,0.32488,texas,8,Texas,B12,26,7,1.0,0.9177,120.2,1,97.4,80,70.9,67,-0.009000000000000001,187,0.7308,8,105.5,19,96.8,7,0.5661,98
2003,152,0,1400,84,1393,95,N,0,-11,10.17857,22,6,0.448513,0.348936,0.714715,42.32143,14.5,13.42857,6.392857,3.857143,20.35714,10.2069,24,5,0.470067,0.330435,0.693431,41.2069,14.965520000000001,13.62069,8.310345,7.275861999999999,16.58621,-0.02833,-2,1,-0.021554,0.018501,0.021284,1.11453,-0.46552,-0.19212,-1.917488,-3.4187190000000003,3.7709300000000003,texas,8,Texas,B12,26,7,1.0,0.9177,120.2,1,97.4,80,70.9,67,-0.009000000000000001,187,0.7308,8,105.5,19,96.8,7,0.5661,98
2003,137,1,1428,60,1332,58,N,0,2,6.733333,23,7,0.456636,0.381883,0.703901,33.33333,13.2,12.7,4.6666669999999995,3.766667,20.1,8.25,23,9,0.46119,0.391304,0.776097,35.875,17.46875,15.21875,8.03125,2.78125,20.9375,-1.516667,0,-2,-0.004554,-0.009420999999999999,-0.07219600000000001,-2.54167,-4.26875,-2.51875,-3.364583,0.985417,-0.8375,utah,52,Utah,MWC,25,8,9.0,0.7818,104.5,100,93.5,25,63.1,312,0.068,34,0.6086,87,105.2,29,101.2,145,0.5338,123
