Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg
2016_1160_1163,0.5,1160,1163,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,10.32352941,24,10,0.4594180704,0.3621212121,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,-5.573529410000001,-3,1,-0.03817264920000002,0.02721642930000001,-0.049663876100000004,5.783088239999998,-0.3841911800000002,2.3511029400000005,-0.5183823529999998,0.0018382350000001324,0.71875
2016_1112_1167,0.5,1112,1167,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,3.729362588999999,4,0,0.035297531199999954,0.036747299600000005,0.0716427905999999,2.2424242399999983,-0.45036572000000064,0.40438872000000003,-2.815047022,-0.2810867289999992,-3.270637409999999
2016_1114_1167,0.5,1114,1167,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,1.4527252500000003,6,-4,0.010515973899999975,0.0412817962,0.08322870890000011,-5.096774189999998,-2.06229143,-2.187986649999999,-1.4338153499999997,-2.004449388,-3.224694099999997
2016_1122_1167,0.5,1122,1167,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,-10.846394985,-5,9,0.012952475799999974,0.0028244778000000026,0.018940870699999945,-2.1212121200000027,-2.0867293599999996,2.131661450000001,-0.8150470219999999,-2.3113897589999994,-3.8463949799999995
2016_1124_1167,0.5,1124,1167,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,-1.7952586210000003,0,3,0.016790666300000034,0.02776992770000003,0.07603815940000003,-1.21875,2.1282327599999995,0.39870690000000053,-0.005387930999999568,-1.1002155169999996,-2.0765086199999985
2016_1138_1167,0.5,1138,1167,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,-7.8160919543,-2,6,-0.012241506599999896,-0.010642564199999982,0.05816714150000002,0.8181818199999995,-2.42006269,1.40438872,-0.9968652039999988,-1.5841170319999995,-0.21003134999999773
2016_1139_1167,0.5,1139,1167,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,0.936596218,0,2,0.019172964999999986,0.04082825569999998,0.08020942669999997,-1.580645160000003,-0.6106785300000013,-2.187986649999999,-0.9499443830000001,-1.7141268069999995,-1.57953281
2016_1143_1167,0.5,1143,1167,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,-0.39184953,2,2,0.014432768799999995,0.02285590809999999,0.005175688500000053,1.969696970000001,-1.9958202700000012,-0.20167189000000008,-3.6029258099999995,-0.2507836989999994,-0.816091949999997
2016_1151_1167,0.5,1151,1167,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,-0.7952586210000003,6,-3,0.004125012900000002,0.015212212300000028,0.08138575300000006,-2.5625,-0.9967672400000005,-0.22629309999999947,-0.38038793099999957,-0.31896551699999964,-4.0452586199999985
2016_1153_1167,0.5,1153,1167,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,1.8297413789999997,1,2,-0.01895980359999999,-0.0005938652999999405,0.05264140110000004,1.375,0.5032327599999995,-1.3512930999999995,0.21336206900000043,0.7435344830000004,-5.8577586199999985
2016_1160_1167,0.5,1160,1167,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,-3.7327586210000003,0,3,-0.025246849900000035,0.043522663399999995,0.08567642689999999,4.3125,-1.4967672400000005,1.0549569000000005,-2.5366379309999996,-0.03771551699999964,-2.7640086199999985
2016_1163_1167,0.5,1163,1167,2016,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.724137931,5.068965517,21.48275862,1.8407707890000005,3,2,0.012925799299999985,0.01630623410000004,0.135340303,-1.4705882399999979,-1.1125760600000003,-1.29614604,-2.0182555779999998,-0.039553751999999776,-3.4827586199999985
2016_1112_1173,0.5,1112,1173,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,4.837121209999999,0,1,0.02223924049999998,0.035788084100000006,0.05027461879999995,1.5861742399999983,-0.17234848000000014,-0.2443181800000005,-0.9971590910000003,0.35037878800000044,-0.8503787900000006
2016_1114_1173,0.5,1114,1173,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,2.5604838710000006,2,-3,-0.0025423167999999996,0.0403225807,0.06186053710000017,-5.753024189999998,-1.7842741899999996,-2.8366935499999997,0.38407258099999986,-1.3729838710000002,-0.8044354799999986
2016_1122_1173,0.5,1122,1173,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-9.738636364,-9,10,-0.00010581490000000082,0.0018652623000000035,-0.002427301100000001,-2.7774621200000027,-1.8087121199999991,1.4829545500000005,1.0028409089999997,-1.6799242419999998,-1.426136360000001
2016_1124_1173,0.5,1124,1173,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-0.6875,-4,4,0.0037323756000000596,0.02681071220000003,0.05466998760000008,-1.875,2.40625,-0.25,1.8125,-0.46875,0.34375
2016_1138_1173,0.5,1138,1173,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-6.7083333333,-6,7,-0.02529979729999987,-0.011601779699999981,0.03679896970000007,0.1619318199999995,-2.1420454499999995,0.7556818199999995,0.8210227270000008,-0.9526515149999999,2.2102272700000007
2016_1139_1173,0.5,1139,1173,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,2.0443548390000004,-4,3,0.0061146743000000114,0.03986904019999998,0.05884125490000003,-2.236895160000003,-0.3326612900000008,-2.8366935499999997,0.8679435479999995,-1.0826612899999999,0.8407258099999986
2016_1143_1173,0.5,1143,1173,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,0.7159090910000003,-2,3,0.0013744781000000206,0.02189669259999999,-0.016192483299999894,1.313446970000001,-1.7178030300000007,-0.8503787900000006,-1.7850378789999999,0.3806818180000002,1.6041666700000015
2016_1151_1173,0.5,1151,1173,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,0.3125,2,-2,-0.008933277799999972,0.014252996800000028,0.060017581200000114,-3.21875,-0.71875,-0.875,1.4375,0.3125,-1.625
2016_1153_1173,0.5,1153,1173,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,2.9375,-3,3,-0.032018094299999966,-0.0015530807999999396,0.031273229300000094,0.71875,0.78125,-2.0,2.03125,1.375,-3.4375
2016_1160_1173,0.5,1160,1173,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,-2.625,-4,4,-0.03830514060000001,0.042563447899999995,0.06430825510000004,3.65625,-1.21875,0.40625,-0.71875,0.59375,-0.34375
2016_1163_1173,0.5,1163,1173,2016,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,2.948529410000001,-1,3,-0.00013249139999998993,0.01534701860000004,0.11397213120000005,-2.126838239999998,-0.8345588199999998,-1.9448529400000005,-0.2003676470000002,0.5919117649999999,-1.0625
2016_1167_1173,0.5,1167,1173,2016,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.7241379310000005,5.068965517,21.48275862,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,1.1077586210000003,-4,1,-0.013058290699999975,-0.0009592154999999991,-0.021368171799999947,-0.65625,0.2780172400000005,-0.6487069000000005,1.8178879310000005,0.6314655169999996,2.4202586199999985
2016_1112_1181,0.5,1112,1181,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,2.818181815999999,2,-2,0.022864852999999963,-0.004289808399999984,0.0006551362999999144,3.909090909999996,1.0303030399999997,2.9393939410000005,-1.4848484849999988,0.6060606060000007,1.5757575700000004
2016_1114_1181,0.5,1114,1181,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,0.5415444770000004,4,-6,-0.0019167043000000161,0.00024468820000000946,0.012241054600000134,-3.43010752,-0.5816226699999998,0.34701857100000133,-0.10361681299999859,-1.117302053,1.6217008800000023
2016_1122_1181,0.5,1122,1181,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-11.757575758,-7,7,0.0005197975999999827,-0.038212630199999986,-0.052046783600000035,-0.4545454500000048,-0.6060605999999993,4.6666666710000015,0.5151515150000012,-1.4242424239999996,1.0
2016_1124_1181,0.5,1124,1181,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-2.706439394,-2,1,0.004357988100000043,-0.013267180299999959,0.005050505100000047,0.4479166699999979,3.60890152,2.933712121000001,1.3248106060000016,-0.21306818199999977,2.769886360000001
2016_1138_1181,0.5,1138,1181,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-8.7272727273,-4,4,-0.024674184799999888,-0.05167967219999997,-0.012820512799999961,2.4848484899999974,-0.9393939299999996,3.9393939410000005,0.33333333300000234,-0.6969696969999997,4.636363630000002
2016_1139_1181,0.5,1139,1181,2016,9.419354839,21,10,0.4656652361,0.3866432337,0.7314439946,36.41935484,14.35483871,10.22580645,6.7741935479999995,3.35483871,19.90322581,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,0.025415445000000148,-2,0,0.006740286799999995,-0.00020885230000000643,0.009221772399999995,0.0860215099999948,0.8699902299999991,0.34701857100000133,0.38025415400000107,-0.8269794719999997,3.2668621699999996
2016_1143_1181,0.5,1143,1181,2016,8.090909091,23,10,0.4609250399,0.3686708861,0.6564102564000001,39.96969697,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-1.303030303,0,0,0.002000090600000004,-0.0181811999,-0.06581196579999993,3.636363639999999,-0.5151515100000008,2.3333333310000004,-2.2727272729999983,0.6363636360000005,4.0303030300000025
2016_1151_1181,0.5,1151,1181,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-1.7064393940000002,4,-5,-0.008307665299999989,-0.02582489569999996,0.01039809870000008,-0.8958333300000021,0.48390151999999986,2.308712121000001,0.9498106060000016,0.5681818180000002,0.801136360000001
2016_1153_1181,0.5,1153,1181,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,0.9185606059999998,-1,0,-0.03139248179999998,-0.04163097329999993,-0.01834625319999994,3.041666669999998,1.9839015199999999,1.183712121000001,1.5435606060000016,1.6306818180000002,-1.011363639999999
2016_1160_1181,0.5,1160,1181,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-4.643939394,-2,1,-0.037679528100000026,0.0024855554000000057,0.01468877260000001,5.979166669999998,-0.016098480000000137,3.589962121000001,-1.2064393939999984,0.8494318180000002,2.082386360000001
2016_1163_1181,0.5,1163,1181,2016,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,0.9295900160000006,1,0,0.0004931210999999935,-0.02473087389999995,0.06435264870000001,0.19607843000000003,0.36809270000000005,1.2388591810000005,-0.6880570409999986,0.8475935830000001,1.363636360000001
2016_1167_1181,0.5,1167,1181,2016,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.7241379310000005,5.068965517,21.48275862,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-0.9111807729999999,-2,-2,-0.012432678199999991,-0.04103710799999999,-0.07098765429999998,1.666666669999998,1.4806687600000004,2.5350052210000005,1.330198537000002,0.8871473349999999,4.8463949799999995
2016_1173_1181,0.5,1173,1181,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,9.393939394,23,10,0.4589249493,0.386852086,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999998,4.181818182,16.63636364,-2.018939394,2,-3,0.0006256124999999835,-0.04007789249999999,-0.049619482500000034,2.322916669999998,1.2026515199999999,3.183712121000001,-0.48768939399999844,0.2556818180000002,2.426136360000001
2016_1112_1192,0.5,1112,1192,2016,12.21212121,25,8,0.48178980229999996,0.3825622776,0.7228773584999999,40.24242424,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,13.889540564999999,8,-6,0.02540682359999996,0.017894530399999997,0.02398670869999986,7.113391979999996,0.4183773300000002,-0.1818181800000005,-2.4457478010000004,2.2717497560000006,-3.36852395
2016_1114_1192,0.5,1114,1192,2016,9.935483871,27,4,0.457008245,0.3870967742,0.7344632768000001,32.90322581,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,11.612903226,10,-10,0.0006252662999999825,0.02242902699999999,0.03557262700000008,-0.22580645000000032,-1.1935483799999993,-2.7741935499999997,-1.0645161290000003,0.548387097,-3.322580639999998
2016_1122_1192,0.5,1122,1192,2016,-2.363636364,16,17,0.4594447469,0.3486394558,0.6701754386,35.87878788,12.87878788,14.54545455,6.909090909,2.757575758,17.63636364,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,-0.6862170089999999,-1,3,0.0030617681999999813,-0.016028291400000005,-0.02871521120000009,2.749755619999995,-1.2179863099999988,1.5454545500000005,-0.44574780100000044,0.2414467260000004,-3.9442815200000005
2016_1124_1192,0.5,1124,1192,2016,6.6875,21,11,0.46328293740000004,0.3735849057,0.7272727273,36.78125,17.09375,12.8125,7.71875,3.96875,19.40625,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,8.364919355,4,-3,0.006899958700000042,0.008917158500000022,0.02838207749999999,3.6522177399999975,2.9969758100000004,-0.1875,0.3639112899999999,1.4526209680000002,-2.1743951599999995
2016_1138_1192,0.5,1138,1192,2016,0.6666666667,19,14,0.4342507645000001,0.3351724138,0.7094017094,38.81818182,12.54545455,13.81818182,6.727272727000001,3.484848485,21.27272727,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,2.3440860217,2,0,-0.02213221419999989,-0.02949533339999999,0.010511059599999983,5.689149559999997,-1.5513196399999991,0.8181818199999995,-0.6275659829999993,0.9687194530000003,-0.3079178899999988
